,TIC_ID
40812357,80254685
40812358,339753528
40812361,389124828
40812362,2026154818
40812363,327594610
40812368,265212146
40812369,466156594
40812373,371951069
40812374,410373820
40812375,382148589
40812378,466128258
40812379,304859489
40812380,344166295
40812381,292294809
40812382,304480035
40812383,304208248
40812384,295545756
40812386,295123791
40812387,408612037
40812388,57617719
40812391,31691888
40812392,112833223
40812393,112403607
40812395,65012532
40812398,421452706
40812399,66394420
40812400,60934485
40812403,62280889
40812408,61055087
40812409,313245633
40812411,313257970
40812413,338117049
40812414,316333822
40812419,351555777
40812420,466231027
40812421,411959267
40812422,351394991
40812423,1693589235
40812426,22095548
40812428,194581428
40812430,360915896
40812432,320915165
40812433,219259977
40812434,360808589
40812437,469398555
40812438,246609150
40812439,111841704
40812442,339834623
40812445,80014204
40812446,89140452
40812447,425667714
40812448,88984406
40812449,87980490
40812452,86519789
40812453,85637219
40812455,63409608
40812456,419666736
40812457,383298913
40812458,388288012
40812461,311251564
40812462,310954535
40812463,310507162
40812465,366988799
40812466,320782896
40812467,287325591
40812468,201687469
40812469,422043250
40812470,294534018
40812471,304898023
40812472,220425438
40812473,319669096
40812477,220425513
40812478,381949876
40812479,119378625
40812480,119280344
40812481,119049129
40812483,118667103
40812484,76615569
40812485,419538537
40812486,387223906
40812487,75687775
40812488,320913495
40812489,387194731
40812490,319606196
40812491,1988747137
40812492,320427875
40812493,220369319
40812495,319674988
40812496,201598221
40812498,343899024
40812500,344032343
40812504,120244414
40812505,119046302
40812506,254102602
40812507,253610842
40812508,253788758
40812509,319668667
40812510,1923249784
40812512,254045251
40812515,254225490
40812516,315877390
40812517,267364346
40812518,287589962
40812519,142053145
40812520,140967447
40812521,141910909
40812522,50230929
40812523,86519791
40812524,79665268
40812527,320261192
40812528,249520539
40812529,398410364
40812530,320178031
40812531,61549628
40812533,26325561
40812534,57112041
40812535,294339071
40812536,410273682
40812537,307048435
40812539,120281073
40812540,339399939
40812542,341402432
40812543,469619772
40812546,201604815
40812547,60208864
40812549,57251248
40812550,55714395
40812551,57367228
40812552,194791006
40812553,294835098
40812554,294068367
40812555,119876332
40812556,265649377
40812558,194332031
40812560,29759002
40812561,277103127
40812562,30109373
40812563,113855619
40812567,118056774
40812570,76384933
40812571,76620363
40812573,118058528
40812574,75460521
40812575,118322407
40812577,219406884
40812578,219402363
40812579,421431914
40812580,128801285
40812581,143396305
40812582,62191938
40812584,79955395
40812585,62294142
40812586,421480055
40812587,143759678
40812588,182899977
40812589,292326938
40812590,293961800
40812591,421537821
40812592,87775956
40812593,87337066
40812594,86414587
40812595,86138182
40812596,62994954
40812597,24007816
40812598,63248058
40812599,23104270
40812600,22585086
40812601,22997764
40812603,294097390
40812605,294393328
40812606,279157076
40812607,260005181
40812608,112713554
40812609,381925600
40812610,262499578
40812611,350716717
40812614,369773304
40812615,278895441
40812616,382188336
40812617,350622996
40812618,279516900
40812619,350442159
40812620,350442275
40812621,220479588
40812622,220437465
40812623,380821256
40812624,30977874
40812625,293576133
40812627,293402184
40812628,301684813
40812629,293147425
40812630,380390487
40812631,31868293
40812634,41032120
40812635,41032724
40812636,113775465
40812637,55947123
40812640,30412136
40812643,219970059
40812645,360824404
40812646,201729962
40812649,120413383
40812650,120247940
40812651,120249027
40812652,119984633
40812653,113568814
40812656,120195082
40812657,112584039
40812658,293797790
40812659,293491105
40812660,355542556
40812661,320780370
40812663,372443496
40812666,372125227
40812667,372201637
40812669,352351541
40812670,376713683
40812673,376713843
40812675,465763238
40812676,2526673
40812677,390899201
40812679,168764037
40812680,96972546
40812681,444048360
40812682,169444172
40812684,339963148
40812687,279321950
40812688,294208349
40812689,340006114
40812690,167721006
40812691,374861869
40812693,349522668
40812694,349964899
40812696,150109654
40812697,38508878
40812698,38761494
40812699,149161127
40812700,404376977
40812701,392705173
40812702,410269599
40812703,404379954
40812704,325413072
40812705,401666415
40812706,273306744
40812707,318211419
40812708,257576633
40812710,351918129
40812712,276963374
40812713,276739564
40812715,256158388
40812718,384603815
40812720,309438158
40812721,323171159
40812723,269857161
40812724,263014501
40812725,269851798
40812726,278180317
40812728,318608473
40812729,278385773
40812730,263075673
40812731,278382894
40812732,394233792
40812733,346722840
40812735,324206809
40812736,324439974
40812738,389674823
40812739,350041316
40812740,304550140
40812741,381789430
40812742,381719934
40812745,160996828
40812747,397039557
40812749,337281289
40812750,118053159
40812751,118318147
40812752,76527995
40812754,75387148
40812756,74923197
40812758,76311968
40812759,280050317
40812760,402105201
40812762,331773991
40812764,469872672
40812765,404266909
40812768,396247610
40812769,364112209
40812770,352018862
40812771,344132464
40812772,344078369
40812773,311159595
40812775,407576501
40812777,195177306
40812778,248967904
40812779,261285290
40812780,425723973
40812781,128788604
40812782,79921260
40812783,62188878
40812784,128798915
40812785,62186324
40812788,425665179
40812789,1820493643
40812790,330957772
40812791,210983450
40812792,293335411
40812794,369642957
40812795,112249645
40812797,390833324
40812798,57998947
40812799,330958583
40812800,60062941
40812801,327955423
40812803,57997895
40812805,278724387
40812807,326419771
40812809,469519605
40812810,112224494
40812811,246331478
40812812,469630916
40812815,86878913
40812816,101541054
40812817,101817687
40812818,101229780
40812821,404123180
40812822,406118042
40812823,424748146
40812825,406098569
40812826,166206401
40812827,406119410
40812828,6284928
40812829,304772427
40812830,200230437
40812833,340358640
40812835,340136613
40812836,339959934
40812837,370037714
40812838,231122963
40812839,31796522
40812840,32154434
40812841,278180570
40812842,261207550
40812843,261136000
40812844,394700706
40812846,261723237
40812847,261722954
40812849,394340314
40812851,290483962
40812852,278328914
40812853,394655108
40812854,388205301
40812855,290465287
40812856,261263449
40812858,96939742
40812859,324382051
40812860,382147200
40812862,260475056
40812864,220438395
40812866,363706010
40812867,365014902
40812868,278727086
40812869,49056615
40812870,382157562
40812871,195880249
40812872,248335520
40812874,369776675
40812875,275312046
40812876,293154623
40812877,395009792
40812879,277708383
40812881,394589998
40812882,394589994
40812883,31398987
40812884,412992947
40812885,114310731
40812886,29100777
40812888,405353964
40812890,291570741
40812892,309583071
40812894,114676297
40812896,469783434
40812897,441244104
40812898,299697326
40812899,254181874
40812901,328793200
40812902,309490194
40812903,328943153
40812905,323980937
40812907,278475741
40812908,278478563
40812910,312380306
40812911,278543410
40812912,323646974
40812913,337563237
40812914,323860107
40812915,337768118
40812916,323834178
40812918,369102387
40812919,278416061
40812920,315771494
40812922,327534061
40812923,182235167
40812925,307234545
40812927,1510871710
40812928,307321167
40812930,305762790
40812931,337758204
40812932,277982904
40812935,59978810
40812936,290372203
40812937,287585644
40812940,370236307
40812942,141828072
40812945,141607442
40812946,141807772
40812947,141912821
40812949,61897319
40812950,90662665
40812951,90909780
40812952,90910016
40812953,339754530
40812954,143819804
40812955,348718921
40812956,89965311
40812957,88615887
40812962,182451316
40812963,91077731
40812965,406019066
40812966,86256882
40812967,394677668
40812968,290496412
40812969,62441822
40812970,87607246
40812971,340969963
40812972,410422209
40812973,464478264
40812974,339262218
40812975,466236734
40812976,360917685
40812979,270392532
40812980,304127309
40812981,464344675
40812983,303535749
40812984,303538555
40812987,380708244
40812988,307236878
40812989,306005259
40812991,306006934
40812992,263077147
40812993,394245157
40812994,195023659
40812995,55188028
40812996,311533935
40812997,261646186
40813000,320486524
40813001,406022722
40813002,101694236
40813003,200206592
40813004,1776724
40813005,295165276
40813006,294889553
40813009,294146341
40813012,387063439
40813013,392706069
40813014,401773363
40813015,274014323
40813016,317128692
40813018,410507794
40813019,404351212
40813024,398383995
40813025,351920521
40813026,276978591
40813027,292778508
40813030,384340943
40813031,384273748
40813032,383992989
40813033,383987869
40813034,407013684
40813035,406970235
40813036,404829686
40813037,389651230
40813038,161082294
40813042,160844135
40813043,365167992
40813044,350037289
40813045,381711114
40813046,1692304748
40813048,397114567
40813049,1420049337
40813057,390834326
40813059,151950879
40813060,275439558
40813063,350336665
40813064,350656312
40813065,350932002
40813067,279512738
40813069,279569618
40813071,220422527
40813072,279614461
40813074,278991260
40813075,300662518
40813077,340210085
40813078,253596186
40813079,425798778
40813080,281922845
40813081,312651607
40813082,312265145
40813083,253741718
40813084,253617137
40813085,61268613
40813086,253675371
40813087,264347946
40813088,382527485
40813090,406454702
40813091,268744760
40813093,112989143
40813095,275973152
40813096,253624584
40813097,211222419
40813098,413028678
40813099,327081119
40813101,390820963
40813102,253556197
40813103,369760822
40813104,327080908
40813105,272772548
40813106,349538009
40813107,166497923
40813111,309618198
40813112,149976073
40813113,309618638
40813114,38635949
40813115,149449339
40813116,149120568
40813117,55523962
40813118,350142729
40813119,254130585
40813120,349096525
40813122,300278593
40813123,150299246
40813124,55602824
40813125,150321140
40813126,315759021
40813129,197010699
40813130,254137051
40813132,287425166
40813133,397152110
40813134,27287679
40813135,26201081
40813137,65598554
40813138,390826125
40813139,64999635
40813143,391893396
40813144,167419882
40813145,294982248
40813146,41488150
40813147,177116634
40813148,177021251
40813150,167245930
40813152,40600842
40813153,277103567
40813154,31998123
40813155,313942325
40813158,1926286592
40813159,32099023
40813161,398350882
40813162,32104994
40813164,356332119
40813165,356334785
40813166,649985020
40813168,317350340
40813169,400733105
40813170,383221080
40813171,397190677
40813174,312537446
40813175,317382461
40813176,269901025
40813177,325606682
40813178,401820604
40813179,254220246
40813180,317297759
40813183,468181535
40813185,468187561
40813186,309411421
40813187,272132156
40813188,59907612
40813189,290603200
40813190,257725659
40813191,257340088
40813193,300023210
40813194,254267608
40813195,300211798
40813197,114680942
40813198,300403729
40813199,441220632
40813200,254055923
40813201,254180568
40813202,407616488
40813204,253800115
40813205,201165526
40813207,182229713
40813208,141212107
40813209,272427921
40813210,141683958
40813212,238180822
40813215,426014384
40813216,141211326
40813217,50311600
40813218,407615866
40813219,394230466
40813220,280095693
40813222,24694895
40813224,391924088
40813225,451592612
40813228,270278556
40813231,410365578
40813232,369715910
40813233,290269666
40813234,27971768
40813236,274150239
40813237,317298490
40813238,388285210
40813239,468150216
40813240,468190097
40813243,274144463
40813244,383747047
40813245,177255758
40813246,383430015
40813247,257324998
40813248,257325112
40813249,451562328
40813250,451564610
40813253,101309708
40813255,341307819
40813256,341116751
40813257,1988853838
40813258,1988853839
40813259,466203553
40813261,351132101
40813263,467962145
